"MRC","Municipalite","Subvention"
"Abitibi","Amos","https://amos.quebec/medias/Couche-lavable-formulaire-subvention.pdf"
"Abitibi","Barraute","https://71748b48-536a-4845-9101-a9011d5929bd.filesusr.com/ugd/f80962_d3288360054f4373a02989af4965cb7a.pdf"
"La Matapédia","Saint-Noël","https://www.ecoregie.ca/reduction-a-la-source/subvention-couches-lavables.html"
"La Matapédia","Saint-Tharcisius"
"La Matapédia","Saint-Vianney"
"La Matapédia","Saint-Zénon-du-Lac-Humqui"
"La Matapédia","Sainte-Florence"
"La Matapédia","Sainte-Irène"
"La Matapédia","Sainte-Marguerite-Marie"
"La Matapédia","Sayabec","https://municipalitesayabec.com/services/ordures-recyclage-environnement.html"
"La Matapédia","Val-Brillant","https://www.ecoregie.ca/reduction-a-la-source/subvention-couches-lavables.html"
"La Mitis","Grand-Métis"
"La Mitis","La Rédemption"
"La Mitis","Lac-à-la-Croix"
"La Mitis","Lac-des-Eaux-Mortes"
"La Mitis","Les Hauteurs"
"La Mitis","Métis-sur-Mer"
"La Mitis","Mont-Joli","https://www.ecoregie.ca/reduction-a-la-source/subvention-couches-lavables.html"
"La Mitis","Padoue"
"La Mitis","Price"
"La Mitis","Saint-Charles-Garnier"
"La Mitis","Saint-Donat","https://www.ecoregie.ca/reduction-a-la-source/subvention-couches-lavables.html"
"La Mitis","Saint-Gabriel-de-Rimouski"
"La Mitis","Saint-Joseph-de-Lepage"
"La Mitis","Saint-Octave-de-Métis"
"La Mitis","Sainte-Angèle-de-Mérici"
"La Mitis","Sainte-Flavie"
"La Mitis","Sainte-Jeanne-d'Arc"
"La Mitis","Sainte-Luce","https://sainteluce.ca/citoyen/famille.php"
"La Nouvelle-Beauce","Frampton"
"La Nouvelle-Beauce","Saint-Bernard"
"La Nouvelle-Beauce","Saint-Elzéar"
"La Nouvelle-Beauce","Saint-Isidore"
"La Nouvelle-Beauce","Saint-Lambert-de-Lauzon"
"La Nouvelle-Beauce","Sainte-Hénédine"
"La Nouvelle-Beauce","Sainte-Marguerite"
"La Nouvelle-Beauce","Sainte-Marie","https://www.sainte-marie.ca/2018/09/revision-du-programme-de-subvention-pour-lachat-de-couches-lavables/"
"La Nouvelle-Beauce","Saints-Anges"
"La Nouvelle-Beauce","Scott"
"La Nouvelle-Beauce","Vallée-Jonction"
"La Rivière-du-Nord","Prévost","https://www.ville.prevost.qc.ca/ma-ville/environnement/programmes-de-subvention"
"La Rivière-du-Nord","Saint-Colomban","https://st-colomban.qc.ca/services-aux-citoyens/environnement/programme-de-couches-lavables/"
"La Rivière-du-Nord","Saint-Hippolyte","https://saint-hippolyte.ca/subventions-environnementales/"
"La Rivière-du-Nord","Saint-Jérôme","https://www.vsj.ca/aide-financiere-environnementale/couches-lavables/"
"La Rivière-du-Nord","Sainte-Sophie","https://www.stesophie.ca/Politiques-et-programmes"
"La Tuque","Coucoucache"
"La Tuque","La Bostonnais"
"La Tuque","La Tuque","https://www.ressourceparentailes.com/services"
"La Tuque","Lac-Édouard"
"La Tuque","Obedjiwan"
"La Tuque","Wemotaci"
"La Vallée-de-l'Or","Belcourt","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Kitcisakik","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Lac-Granet","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Lac-Metei","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Lac-Simon","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Malartic","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Matchi-Manitou","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Réservoir-Dozois","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Rivière-Héva","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Senneterre","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-l'Or","Val-d'Or","https://bondebarras.mrcvo.qc.ca/programme-de-subvention/?doing_wp_cron=1664556539.8480720520019531250000"
"La Vallée-de-la-Gatineau","Aumond"
"La Vallée-de-la-Gatineau","Blue Sea"
"La Vallée-de-la-Gatineau","Bois-Franc"
"La Vallée-de-la-Gatineau","Bouchette"
"La Vallée-de-la-Gatineau","Cascades-Malignes"
"La Vallée-de-la-Gatineau","Cayamant"
"La Vallée-de-la-Gatineau","Déléage"
"La Vallée-de-la-Gatineau","Denholm"
"La Vallée-de-la-Gatineau","Dépôt-Échouani"
"La Vallée-de-la-Gatineau","Egan-Sud"
"La Vallée-de-la-Gatineau","Gracefield"
"La Vallée-de-la-Gatineau","Grand-Remous"
"La Vallée-de-la-Gatineau","Kazabazua"
"La Vallée-de-la-Gatineau","Kitigan Zibi"
"La Vallée-de-la-Gatineau","Lac-Lenôtre"
"La Vallée-de-la-Gatineau","Lac-Moselle"
"La Vallée-de-la-Gatineau","Lac-Pythonga"
"La Vallée-de-la-Gatineau","Lac-Rapide"
"La Vallée-de-la-Gatineau","Lac-Sainte-Marie"
"La Vallée-de-la-Gatineau","Low"
"La Vallée-de-la-Gatineau","Maniwaki","https://www.ville.maniwaki.qc.ca/index.php/hotel-de-ville/politique-familiale/130-la-ville-annonce-ses-mesures-pour-soutenir-les-jeunes-familles-de-maniwaki"
"La Vallée-de-la-Gatineau","Messines"
"La Vallée-de-la-Gatineau","Montcerf-Lytton"
"La Vallée-de-la-Gatineau","Sainte-Thérèse-de-la-Gatineau"
"La Vallée-du-Richelieu","Beloeil","https://beloeil.ca/servir/environnement/subventions-aux-citoyens/couches-lavables/"
"La Vallée-du-Richelieu","Carignan","https://www.carignan.quebec/services/services-municipaux/programme-de-remboursement/"
"La Vallée-du-Richelieu","Chambly","https://ville.chambly.qc.ca/environnement/subventionsenvironnementales/#toggle-id-1"
"La Vallée-du-Richelieu","McMasterville"
"La Vallée-du-Richelieu","Mont-Saint-Hilaire","https://www.villemsh.ca/services-aux-citoyens/programmes-daide-et-subventions/"
"La Vallée-du-Richelieu","Otterburn Park","https://www.opark.ca/citoyens/aide-financiere-et-subventions/"
"La Vallée-du-Richelieu","Saint-Antoine-sur-Richelieu"
"La Vallée-du-Richelieu","Saint-Basile-le-Grand","https://www.ville.saint-basile-le-grand.qc.ca/vie-citoyenne/reglementation/programmes-daide-financiere/"
"La Vallée-du-Richelieu","Saint-Charles-sur-Richelieu"
"La Vallée-du-Richelieu","Saint-Denis-sur-Richelieu"
"La Vallée-du-Richelieu","Saint-Jean-Baptiste"
"La Vallée-du-Richelieu","Saint-Marc-sur-Richelieu"
"La Vallée-du-Richelieu","Saint-Mathieu-de-Beloeil"
"Lac-Saint-Jean-Est","Alma","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Belle-Rivière"
"Lac-Saint-Jean-Est","Desbiens","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Hébertville","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Hébertville-Station","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","L'Ascension-de-Notre-Seigneur"
"Lac-Saint-Jean-Est","Labrecque"
"Lac-Saint-Jean-Est","Lac-Achouakan"
"Lac-Saint-Jean-Est","Lac-Moncouche"
"Lac-Saint-Jean-Est","Lamarche"
"Lac-Saint-Jean-Est","Métabetchouan--Lac-à-la-Croix","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Mont-Apica"
"Lac-Saint-Jean-Est","Saint-Bruno","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Saint-Gédéon"
"Lac-Saint-Jean-Est","Saint-Henri-de-Taillon","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Saint-Ludger-de-Milot","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Saint-Nazaire","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Lac-Saint-Jean-Est","Sainte-Monique"
"Laval","Laval","https://www.laval.ca/Pages/Fr/Citoyens/couches-lavables.aspx"
"Le Domaine-du-Roy","Chambord","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","La Doré","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Lac-Ashuapmushuan"
"Le Domaine-du-Roy","Lac-Bouchette"
"Le Domaine-du-Roy","Mashteuiatsh","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Roberval","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Saint-André-du-Lac-Saint-Jean","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Saint-Félicien","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Saint-François-de-Sales","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Saint-Prime","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Domaine-du-Roy","Sainte-Hedwidge","https://www.rmrlac.qc.ca/dev/couche-lavable"
"Le Fjord-du-Saguenay","Bégin","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Ferland-et-Boilleau","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","L'Anse-Saint-Jean","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Lac-Ministuk","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Lalemant","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Larouche","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Mont-Valin","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Petit-Saguenay","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Rivière-Éternité","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-Ambroise","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-Charles-de-Bourget","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-David-de-Falardeau","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-Félix-d'Otis","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-Fulgence","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Saint-Honoré","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Fjord-du-Saguenay","Sainte-Rose-du-Nord","https://mrc-fjord.qc.ca/services/environnement/couche-lavables/"
"Le Golfe-du-Saint-Laurent","Blanc-Sablon"
"Le Golfe-du-Saint-Laurent","Bonne-Espérance"
"Le Golfe-du-Saint-Laurent","Côte-Nord-du-Golfe-du-Saint-Laurent"
"Le Golfe-du-Saint-Laurent","Gros-Mécatina"
"Le Golfe-du-Saint-Laurent","La Romaine"
"Le Golfe-du-Saint-Laurent","Pakuashipi"
"Le Golfe-du-Saint-Laurent","Petit-Mécatina"
"Le Golfe-du-Saint-Laurent","Saint-Augustin"
"Le Granit","Audet"
"Le Granit","Courcelles"
"Le Granit","Frontenac"
"Le Granit","Lac-Drolet"
"Le Granit","Lac-Mégantic","https://www.ville.lac-megantic.qc.ca/subventions-pour-lachat-de-couches-reutilisables-2/"
"Le Granit","Lambton"
"Le Granit","Marston"
"Le Granit","Milan"
"Le Granit","Nantes"
"Le Granit","Notre-Dame-des-Bois"
"Le Granit","Piopolis"
"Le Granit","Saint-Augustin-de-Woburn"
"Le Granit","Saint-Ludger"
"Le Granit","Saint-Robert-Bellarmin"
"Le Granit","Saint-Romain"
"Le Granit","Saint-Sébastien"
"Le Granit","Sainte-Cécile-de-Whitton"
"Le Granit","Stornoway"
"Le Granit","Stratford"
"Le Granit","Val-Racine"
"Le Haut-Richelieu","Henryville"
"Le Haut-Richelieu","Lacolle"
"Le Haut-Richelieu","Mont-Saint-Grégoire"
"Le Haut-Richelieu","Noyan"
"Le Haut-Richelieu","Saint-Alexandre"
"Le Haut-Richelieu","Saint-Blaise-sur-Richelieu"
"Le Haut-Richelieu","Saint-Georges-de-Clarenceville"
"Le Haut-Richelieu","Saint-Jean-sur-Richelieu","https://sjsr.ca/environnement/programmes-aide-incitatifs/produits-reutilisables/"
"Le Haut-Richelieu","Saint-Paul-de-l'Île-aux-Noix"
"Le Haut-Richelieu","Saint-Sébastien"
"Le Haut-Richelieu","Saint-Valentin"
"Le Haut-Richelieu","Sainte-Anne-de-Sabrevois"
"Le Haut-Richelieu","Sainte-Brigide-d'Iberville"
"Le Haut-Richelieu","Venise-en-Québec"
"Le Haut-Saint-François","Ascot Corner"
"Le Haut-Saint-François","Bury"
"Le Haut-Saint-François","Chartierville"
"Le Haut-Saint-François","Cookshire-Eaton","https://www.cookshire-eaton.qc.ca/couches-lavables-aide-financiere/"
"Le Haut-Saint-François","Dudswell","https://municipalitededudswell.ca/administration/aide-financiere/"
"Le Haut-Saint-François","East Angus"
"Le Haut-Saint-François","Hampden"
"Le Haut-Saint-François","La Patrie"
"Le Haut-Saint-François","Lingwick"
"Le Haut-Saint-François","Newport"
"Le Haut-Saint-François","Saint-Isidore-de-Clifton"
"Le Haut-Saint-François","Scotstown"
"Le Haut-Saint-François","Weedon"
"Le Haut-Saint-François","Westbury"
"Le Haut-Saint-Laurent","Akwesasne"
"Le Haut-Saint-Laurent","Dundee"
"Le Haut-Saint-Laurent","Elgin"
"Le Haut-Saint-Laurent","Franklin"
"Le Haut-Saint-Laurent","Godmanchester"
"Le Haut-Saint-Laurent","Havelock"
"Le Haut-Saint-Laurent","Hinchinbrooke"
"Le Haut-Saint-Laurent","Howick"
"Le Haut-Saint-Laurent","Huntingdon"
"Le Haut-Saint-Laurent","Ormstown"
"Le Haut-Saint-Laurent","Saint-Anicet"
"Le Haut-Saint-Laurent","Saint-Chrysostome"
"Le Haut-Saint-Laurent","Sainte-Barbe"
"Le Haut-Saint-Laurent","Très-Saint-Sacrement"
"Le Rocher-Percé","Chandler","https://www.facebook.com/villedechandler/photos/a.189547274411062/4054607204571697/?type=3&theater"
"Le Rocher-Percé","Grande-Rivière"
"Le Rocher-Percé","Mont-Alexandre"
"Le Rocher-Percé","Percé"
"Le Rocher-Percé","Port-Daniel--Gascons"
"Le Rocher-Percé","Sainte-Thérèse-de-Gaspé"
"Le Val-Saint-François","Bonsecours","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Cleveland","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Kingsbury","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Lawrenceville","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Maricourt","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Melbourne","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Racine","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Richmond","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Saint-Claude","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Saint-Denis-de-Brompton","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Saint-François-Xavier-de-Brompton","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Sainte-Anne-de-la-Rochelle","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Stoke","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Ulverton","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Val-Joli","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Valcourt","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Le Val-Saint-François","Windsor","https://www.val-saint-francois.qc.ca/services/couches-lavables/"
"Les Appalaches","Adstock"
"Les Appalaches","Beaulac-Garthby"
"Les Appalaches","Disraeli"
"Les Appalaches","East Broughton"
"Les Appalaches","Irlande"
"Les Appalaches","Kinnear's Mills"
"Les Appalaches","Sacré-Coeur-de-Jésus"
"Les Appalaches","Saint-Adrien-d'Irlande"
"Les Appalaches","Saint-Fortunat"
"Les Appalaches","Saint-Jacques-de-Leeds"
"Les Appalaches","Saint-Jacques-le-Majeur-de-Wolfestown"
"Les Appalaches","Saint-Jean-de-Brébeuf"
"Les Appalaches","Saint-Joseph-de-Coleraine"
"Les Appalaches","Saint-Julien"
"Les Appalaches","Saint-Pierre-de-Broughton"
"Les Appalaches","Sainte-Clotilde-de-Beauce"
"Les Appalaches","Sainte-Praxède"
"Les Appalaches","Thetford Mines","https://www.villethetford.ca/vivre-a-thetford/programmes-daide-financiere/programme-couches-lavables/"
"Les Basques","Lac-Boisbouscache"
"Les Basques","Notre-Dame-des-Neiges"
"Les Basques","Saint-Clément"
"Les Basques","Saint-Éloi"
"Les Basques","Saint-Guy"
"Les Basques","Saint-Jean-de-Dieu"
"Les Basques","Saint-Mathieu-de-Rioux"
"Les Basques","Saint-Médard"
"Les Basques","Saint-Simon-de-Rimouski"
"Les Basques","Sainte-Françoise"
"Les Basques","Sainte-Rita"
"Les Basques","Trois-Pistoles"
"Les Chenaux","Batiscan"
"Les Chenaux","Champlain"
"Les Chenaux","Notre-Dame-du-Mont-Carmel","https://mont-carmel.org/citoyens/subventions"
"Les Chenaux","Saint-Luc-de-Vincennes"
"Les Chenaux","Saint-Maurice"
"Les Chenaux","Saint-Narcisse"
"Les Chenaux","Saint-Prosper-de-Champlain"
"Les Chenaux","Saint-Stanislas"
"Les Chenaux","Sainte-Anne-de-la-Pérade"
"Les Chenaux","Sainte-Geneviève-de-Batiscan"
"Les Collines-de-l'Outaouais","Cantley","https://cantley.ca/municipalite/administration/politiques/"
"Les Collines-de-l'Outaouais","Chelsea"
"Les Collines-de-l'Outaouais","L'Ange-Gardien"
"Les Collines-de-l'Outaouais","La Pêche","http://villelapeche.qc.ca/fr/municipalite/guides-formulaires/"
"Les Collines-de-l'Outaouais","Pontiac"
"Les Collines-de-l'Outaouais","Val-des-Monts","https://www.val-des-monts.net/municipalite-val-des-monts/plan-directeur-de-leau-val-des-monts/subventions-rive-ecologique-val-des-monts/"
"Les Etchemins","Lac-Etchemin"
"Les Etchemins","Saint-Benjamin"
"Les Etchemins","Saint-Camille-de-Lellis"
"Les Etchemins","Saint-Cyprien"
"Les Etchemins","Saint-Louis-de-Gonzague"
"Les Etchemins","Saint-Luc-de-Bellechasse"
"Les Etchemins","Saint-Magloire"
"Les Etchemins","Saint-Prosper"
"Les Etchemins","Saint-Zacharie"
"Les Etchemins","Sainte-Aurélie"
"Les Etchemins","Sainte-Justine"
"Les Etchemins","Sainte-Rose-de-Watford"
"Les Etchemins","Sainte-Sabine"
"Les Jardins-de-Napierville","Hemmingford"
"Les Jardins-de-Napierville","Napierville","https://www.napierville.ca/fr/services/services-aux-citoyens/subventions/"
"Les Jardins-de-Napierville","Saint-Bernard-de-Lacolle"
"Les Jardins-de-Napierville","Saint-Cyprien-de-Napierville","http://www.st-cypriendenapierville.com/fr/politique-familiale"
"Les Jardins-de-Napierville","Saint-Édouard","https://www.saintedouard.ca/subvention-pour-lachat-de-couches-lavables"
"Les Jardins-de-Napierville","Saint-Jacques-le-Mineur"
"Les Jardins-de-Napierville","Saint-Michel"
"Les Jardins-de-Napierville","Saint-Patrice-de-Sherrington"
"Les Jardins-de-Napierville","Saint-Rémi","https://www.saint-remi.ca/services/services-au-citoyen/info-environnement/"
"Les Jardins-de-Napierville","Sainte-Clotilde"
"Les Laurentides","Amherst"
"Les Laurentides","Arundel"
"Les Laurentides","Barkmere"
"Les Laurentides","Brébeuf"
"Les Laurentides","Doncaster"
"Les Laurentides","Huberdeau"
"Les Laurentides","Ivry-sur-le-Lac"
"Les Laurentides","La Conception"
"Les Laurentides","La Minerve"
"Les Laurentides","Labelle","https://subventioncoucheslavables.com/mixte/pdf/labelle.pdf"
"Les Laurentides","Lac-Supérieur"
"Les Laurentides","Lac-Tremblant-Nord"
"Les Laurentides","Lantier"
"Les Laurentides","Mont-Blanc","https://mont-blanc.quebec/subventions-aux-citoyens/"
"Les Laurentides","Mont-Tremblant","https://www.villedemont-tremblant.qc.ca/fr/citoyens/programmes/bebecolo"
"Les Laurentides","Montcalm"
"Les Laurentides","Sainte-Agathe-des-Monts"
"Les Laurentides","Sainte-Lucie-des-Laurentides"
"Les Laurentides","Val-David","http://www.valdavid.com/services-aux-citoyens/programmes-et-aide-financiere/"
"Les Laurentides","Val-des-Lacs"
"Les Laurentides","Val-Morin"
"Les Maskoutains","La Présentation"
"Les Maskoutains","Saint-Barnabé-Sud","https://saintbarnabesud.ca/services-aux-citoyens/subvention-achat-de-couches-lavables/"
"Les Maskoutains","Saint-Bernard-de-Michaudville"
"Les Maskoutains","Saint-Damase"
"Les Maskoutains","Saint-Dominique"
"Les Maskoutains","Saint-Hugues"
"Les Maskoutains","Saint-Hyacinthe"
"Les Maskoutains","Saint-Jude"
"Les Maskoutains","Saint-Liboire"
"Les Maskoutains","Saint-Louis"
"Les Maskoutains","Saint-Marcel-de-Richelieu"
"Les Maskoutains","Saint-Pie"
"Les Maskoutains","Saint-Simon"
"Les Maskoutains","Saint-Valérien-de-Milton"
"Les Maskoutains","Sainte-Hélène-de-Bagot"
"Les Maskoutains","Sainte-Madeleine","http://www.villestemadeleine.qc.ca/Couches-lavables.html"
"Les Maskoutains","Sainte-Marie-Madeleine"
"Les Moulins","Mascouche","https://mascouche.ca/services-aux-citoyens/subventions/subventions-environnementales/"
"Les Moulins","Terrebonne","https://www.ville.terrebonne.qc.ca/couches-lavables"
"Les Pays-d'en-Haut","Estérel"
"Les Pays-d'en-Haut","Lac-des-Seize-Îles"
"Les Pays-d'en-Haut","Morin-Heights"
"Les Pays-d'en-Haut","Piedmont","https://www.piedmont.ca/activites-et-loisirs/politiques-familiales.html"
"Les Pays-d'en-Haut","Saint-Adolphe-d'Howard"
"Les Pays-d'en-Haut","Saint-Sauveur","https://www.vss.ca/services-aux-citoyens/services/programmes-et-subventions"
"Les Pays-d'en-Haut","Sainte-Adèle","https://ville.sainte-adele.qc.ca/upload/documents/Formulaire-subvention-couches-lavables.pdf"
"Les Pays-d'en-Haut","Sainte-Anne-des-Lacs"
"Les Pays-d'en-Haut","Sainte-Marguerite-du-Lac-Masson","ttps://lacmasson.com/actualites/politique-daide-financiere-pour-lachat-de-couches-lavables"
"Les Pays-d'en-Haut","Wentworth-Nord"
"Les Sources","Danville","https://danville.ca/fichiers/couche_lavable_2017_0.pdf"
"Les Sources","Ham-Sud"
"Les Sources","Saint-Adrien"
"Les Sources","Saint-Camille"
"Les Sources","Saint-Georges-de-Windsor","https://vplus-documents.s3.ca-central-1.amazonaws.com/saint-georges-de-windsor/_publication/fichiers/couches-2.pdf"
"Les Sources","Val-des-Sources","https://valdessources.ca/services-au-citoyen/taxes-et-evaluation/subventions-aux-citoyens/"
"Les Sources","Wotton"
"Lévis","Lévis"
"Longueuil","Boucherville","https://boucherville.ca/infos-pratiques/programmes-subvention/couches-lavables/"
"Longueuil","Brossard","https://www.brossard.ca/couches-lavables"
"Longueuil","Longueuil"
"Longueuil","Saint-Bruno-de-Montarville","https://stbruno.ca/ville/programmes/programme-aide-financiere-achat-produits-hygieniques-lavables-et-reutilisables/"
"Longueuil","Saint-Lambert"
"Lotbinière","Dosquet","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Laurier-Station","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Leclercville","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Lotbinière","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Notre-Dame-du-Sacré-Coeur-d'Issoudun","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Agapit","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Antoine-de-Tilly","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Apollinaire","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Édouard-de-Lotbinière","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Flavien","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Gilles","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Janvier-de-Joly","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Narcisse-de-Beaurivage","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Patrice-de-Beaurivage","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Saint-Sylvestre","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Sainte-Agathe-de-Lotbinière","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Sainte-Croix","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Lotbinière","Val-Alain","https://www.mrclotbiniere.org/services-aux-citoyens/programmes-et-mesures/couches-reutilisables/"
"Manicouagan","Baie-Comeau"
"Manicouagan","Baie-Trinité"
"Manicouagan","Chute-aux-Outardes"
"Manicouagan","Franquelin"
"Manicouagan","Godbout"
"Manicouagan","Pessamit"
"Manicouagan","Pointe-aux-Outardes"
"Manicouagan","Pointe-Lebel"
"Manicouagan","Ragueneau"
"Manicouagan","Rivière-aux-Outardes"
"Marguerite-D'Youville","Calixa-Lavallée","https://margueritedyouville.ca/services/environnement-et-matieres-residuelles/programmes-de-subventions"
"Marguerite-D'Youville","Contrecoeur","https://margueritedyouville.ca/services/environnement-et-matieres-residuelles/programmes-de-subventions"
"Marguerite-D'Youville","Saint-Amable","https://margueritedyouville.ca/services/environnement-et-matieres-residuelles/programmes-de-subventions"
